City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
Santa Monica, CA,#Feminism,Fri Jun 19 21:46:28 +0000 2020,34.0232,-118.4813,#7ebce6,4235,92306,1
Shakopee, MN,#LGBTQRights,Fri Jun 19 21:47:58 +0000 2020,44.7744,-93.4764,#9A6324,561,40893,1
Dallas, TX,#LGBTQRights,Fri Jun 19 21:49:15 +0000 2020,32.7936,-96.7662,#9A6324,1524,5733259,1
California, USA 🇵🇷🇲🇽,#DreamersAreAmericans,Fri Jun 19 21:50:24 +0000 2020,36.92493894,-120.1874709,#dcbeff,956.995814,39607.22724,1
California, USA 🇵🇷🇲🇽,#DreamersAreAmericans,Fri Jun 19 21:50:24 +0000 2020,36.92493894,-120.1874709,#dcbeff,956.995814,39607.22724,1
New York, NY,#ProChoice,Fri Jun 19 21:51:11 +0000 2020,40.6943,-73.9249,#ff8427,11083,19354922,1
Quincy, MA,#LGBTQRights,Fri Jun 19 21:54:49 +0000 2020,42.2516,-71.0183,#9A6324,2194,94166,1
New York, NY,#MAGA,Fri Jun 19 21:55:13 +0000 2020,40.6943,-73.9249,#ffc800,11083,19354922,1
Nashville, TN,#ProChoice,Fri Jun 19 21:56:34 +0000 2020,36.1715,-86.7843,#ff8427,541,1076645,3
Colorado Springs, CO,#BlueLivesMurder,Fri Jun 19 21:57:29 +0000 2020,38.8674,-104.7606,#dbcbd8,919,623946,1
Colorado Springs, CO,#BlueLivesMurder,Fri Jun 19 21:57:29 +0000 2020,38.8674,-104.7606,#dbcbd8,919,623946,1
Marietta, GA,#LGBTQRights,Fri Jun 19 22:00:00 +0000 2020,33.9532,-84.5422,#9A6324,1009,61048,1
Austin, Texas,#ProChoice,Fri Jun 19 22:01:02 +0000 2020,30.3006,-97.7517,#ff8427,1144,1638716,1
Indiana, USA,#ProChoice,Fri Jun 19 22:03:01 +0000 2020,39.98034558,-86.28141401,#ff8427,507.0575221,9087.176991,1
Manassas, Virginia,#LGBTQRights,Fri Jun 19 22:05:36 +0000 2020,38.7479,-77.4838,#9A6324,1626,41501,1
Los Angeles, California,#LGBTQRights,Fri Jun 19 22:10:05 +0000 2020,34.1139,-118.4068,#9A6324,3295,12815475,1
Austin, TX,#Feminism,Fri Jun 19 22:10:28 +0000 2020,30.3006,-97.7517,#7ebce6,1144,1638716,1
Memphis, TN,#ProChoice,Fri Jun 19 22:12:10 +0000 2020,35.1046,-89.9773,#ff8427,793,1068873,5
Tennessee, USA,#ProChoice,Fri Jun 19 22:16:28 +0000 2020,35.82854061,-86.25442746,#ff8427,230.8615023,14237.33099,4
Mendham, NJ,#ProChoice,Fri Jun 19 22:16:53 +0000 2020,40.7687,-74.6003,#ff8427,324,4978,1
Tucson, AZ,#ProChoice,Fri Jun 19 22:17:45 +0000 2020,32.1545,-110.8782,#ff8427,868,868391,1
FL, LA,#ProChoice,Fri Jun 19 22:18:09 +0000 2020,28.1400878,-82.12263066,#ff8427,927.0826374,33241.92747,1
New Jersey, USA,#Copslivesmatter,Fri Jun 19 22:25:19 +0000 2020,40.32016673,-74.52402218,#808000,1469.239006,10892.99809,1
Washington, DC,#ProLife,Fri Jun 19 22:26:03 +0000 2020,38.9047,-77.0163,#564787,4382,5289420,2
Bronxville, NY,#LGBTQRights,Fri Jun 19 22:28:03 +0000 2020,40.9394,-73.8263,#9A6324,2627,6547,1
Winterville, NC,#LGBTQRights,Fri Jun 19 22:28:35 +0000 2020,35.5288,-77.3994,#9A6324,805,9654,1
New York, NY,#Feminism,Fri Jun 19 22:29:23 +0000 2020,40.6943,-73.9249,#7ebce6,11083,19354922,1
The Hammocks, FL,#ProChoice,Fri Jun 19 22:31:08 +0000 2020,25.67,-80.4483,#ff8427,2886,58976,1
Connecticut, USA,#DreamersAreAmericans,Fri Jun 19 22:35:37 +0000 2020,41.55448839,-72.68079196,#dcbeff,749.8392857,36364.16964,2
Connecticut, USA,#DreamersAreAmericans,Fri Jun 19 22:35:37 +0000 2020,41.55448839,-72.68079196,#dcbeff,749.8392857,36364.16964,2
Wisconsin, USA,#ProChoice,Fri Jun 19 22:38:15 +0000 2020,44.15892607,-89.66840869,#ff8427,323.3592737,7699.124514,1
San Francisco, CA,#Feminism,Fri Jun 19 22:40:02 +0000 2020,37.7562,-122.443,#7ebce6,7286,3603761,2
Los Angeles, CA,#DreamersAreAmericans,Fri Jun 19 22:40:57 +0000 2020,34.1139,-118.4068,#dcbeff,3295,12815475,2
Los Angeles, CA,#DreamersAreAmericans,Fri Jun 19 22:40:57 +0000 2020,34.1139,-118.4068,#dcbeff,3295,12815475,3
Nashville, TN,#ProChoice,Fri Jun 19 22:42:05 +0000 2020,36.1715,-86.7843,#ff8427,541,1076645,3
Memphis,TN,#ProChoice,Fri Jun 19 22:42:39 +0000 2020,35.1046,-89.9773,#ff8427,793,1068873,5
Chicago, IL,#DreamersAreAmericans,Fri Jun 19 22:43:13 +0000 2020,41.8373,-87.6862,#dcbeff,4612,8675982,1
Chicago, IL,#DreamersAreAmericans,Fri Jun 19 22:43:13 +0000 2020,41.8373,-87.6862,#dcbeff,4612,8675982,1
Kansas City, MO,#redpill,Fri Jun 19 22:43:49 +0000 2020,39.1239,-94.5541,#3cb44b,599,1615621,1
Los Angeles, CA,#redpill,Fri Jun 19 22:50:00 +0000 2020,34.1139,-118.4068,#3cb44b,3295,12815475,1
Phoenix, AZ,#Republican,Fri Jun 19 22:50:23 +0000 2020,33.5722,-112.0891,#911eb4,1212,4081849,1
Portland, OR,#Feminism,Fri Jun 19 22:51:13 +0000 2020,45.5371,-122.65,#7ebce6,1874,2052796,2
Lexington, Kentucky,#LGBTQRights,Fri Jun 19 22:52:34 +0000 2020,38.0423,-84.4587,#9A6324,438,315939,1
Texas, USA,#redpill,Fri Jun 19 22:52:46 +0000 2020,30.6543695,-97.80444208,#3cb44b,467.0797439,19220.27823,2
California, USA,#Republican,Fri Jun 19 22:52:55 +0000 2020,36.92493894,-120.1874709,#911eb4,956.995814,39607.22724,1
Anaheim, CA,#Republican,Fri Jun 19 22:55:11 +0000 2020,33.839,-117.8573,#911eb4,2704,352497,1
Michigan, USA,#DreamersAreAmericans,Fri Jun 19 22:55:57 +0000 2020,43.47372116,-84.86635913,#dcbeff,503.2115942,15115.93768,1
Michigan, USA,#DreamersAreAmericans,Fri Jun 19 22:55:57 +0000 2020,43.47372116,-84.86635913,#dcbeff,503.2115942,15115.93768,1
Michigan, USA,Feminazi,Fri Jun 19 22:56:23 +0000 2020,43.47372116,-84.86635913,#69d1c5,503.2115942,15115.93768,1
Texas, USA,#redpill,Fri Jun 19 22:56:32 +0000 2020,30.6543695,-97.80444208,#3cb44b,467.0797439,19220.27823,2
Chicago, IL,#Republican,Fri Jun 19 22:57:02 +0000 2020,41.8373,-87.6862,#911eb4,4612,8675982,1
Maryland, USA,#ProChoice,Fri Jun 19 22:58:27 +0000 2020,39.09669125,-76.99463502,#ff8427,843.9649805,13387.10117,1
Indiana, USA,#Republican,Fri Jun 19 23:02:12 +0000 2020,39.98034558,-86.28141401,#911eb4,507.0575221,9087.176991,1
Minneapolis, MN,#DreamersAreAmericans,Fri Jun 19 23:02:46 +0000 2020,44.9635,-93.2678,#dcbeff,3019,2926757,1
Minneapolis, MN,#DreamersAreAmericans,Fri Jun 19 23:02:46 +0000 2020,44.9635,-93.2678,#dcbeff,3019,2926757,1
Connecticut, USA,#DreamersAreAmericans,Fri Jun 19 23:05:06 +0000 2020,41.55448839,-72.68079196,#dcbeff,749.8392857,36364.16964,2
Connecticut, USA,#LGBTQRights,Fri Jun 19 23:05:06 +0000 2020,41.55448839,-72.68079196,#9A6324,749.8392857,36364.16964,1
Connecticut, USA,#DreamersAreAmericans,Fri Jun 19 23:05:06 +0000 2020,41.55448839,-72.68079196,#dcbeff,749.8392857,36364.16964,2
Washington, DC,#LGBTQRights,Fri Jun 19 23:08:05 +0000 2020,38.9047,-77.0163,#9A6324,4382,5289420,1
Missouri, USA,#Republican,Fri Jun 19 23:11:02 +0000 2020,38.46613427,-92.43911626,#911eb4,405.1566312,7224.933204,1
San Francisco, CA,#LGBTQRights,Fri Jun 19 23:12:11 +0000 2020,37.7562,-122.443,#9A6324,7286,3603761,1
Seattle, WA,#redpill,Fri Jun 19 23:13:21 +0000 2020,47.6211,-122.3244,#3cb44b,3336,3643765,1
Washington, USA,#Republican,Fri Jun 19 23:18:10 +0000 2020,47.34480645,-121.3815208,#911eb4,521.5129032,16346.75484,1
Georgia, USA,#Republican,Fri Jun 19 23:19:41 +0000 2020,32.96564403,-83.57147565,#911eb4,315.7548387,17340.27419,2
Las Vegas, Nevada ,#AbortionIsMurder,Fri Jun 19 23:19:51 +0000 2020,36.2333,-115.2654,#469990,1747,2073045,1
Marco Island, FL,#AbortionIsMurder,Fri Jun 19 23:20:37 +0000 2020,25.933,-81.6993,#469990,568,17904,1
California, USA,#AbortionIsMurder,Fri Jun 19 23:20:41 +0000 2020,36.92493894,-120.1874709,#469990,956.995814,39607.22724,2
San Francisco, CA,#Equality,Fri Jun 19 23:20:43 +0000 2020,37.7562,-122.443,#8980f5,7286,3603761,1
Florida, USA,#Feminism,Fri Jun 19 23:22:26 +0000 2020,28.1400878,-82.12263066,#7ebce6,927.0826374,33241.92747,1
Maryland, USA,#Equality,Fri Jun 19 23:22:44 +0000 2020,39.09669125,-76.99463502,#8980f5,843.9649805,13387.10117,1
New York, New York,#LGBTQRights,Fri Jun 19 23:22:54 +0000 2020,40.6943,-73.9249,#9A6324,11083,19354922,2
Las Vegas, NV,#Democrat,Fri Jun 19 23:23:44 +0000 2020,36.2333,-115.2654,#42d4f4,1747,2073045,1
Florida, USA,#AbortionIsMurder,Fri Jun 19 23:23:54 +0000 2020,28.1400878,-82.12263066,#469990,927.0826374,33241.92747,3
Ohio, USA,#Equality,Fri Jun 19 23:24:04 +0000 2020,40.35181636,-82.80448713,#8980f5,549.1569767,11432.45266,2
New Jersey, USA,#LGBTQRights,Fri Jun 19 23:24:09 +0000 2020,40.32016673,-74.52402218,#9A6324,1469.239006,10892.99809,1
Marietta, GA,#ProLife,Fri Jun 19 23:24:20 +0000 2020,33.9532,-84.5422,#564787,1009,61048,1
Marietta, GA,#AbortionIsMurder,Fri Jun 19 23:24:20 +0000 2020,33.9532,-84.5422,#469990,1009,61048,1
Pennsylvania, USA,#ProLife,Fri Jun 19 23:24:43 +0000 2020,40.62121128,-77.63372888,#564787,782.3564815,9051.620949,2
Pennsylvania, USA,#AbortionIsMurder,Fri Jun 19 23:24:43 +0000 2020,40.62121128,-77.63372888,#469990,782.3564815,9051.620949,3
Texas, USA,#AbortionIsMurder,Fri Jun 19 23:24:52 +0000 2020,30.6543695,-97.80444208,#469990,467.0797439,19220.27823,2
San Francisco, CA,#Feminism,Fri Jun 19 23:24:57 +0000 2020,37.7562,-122.443,#7ebce6,7286,3603761,2
Florida, USA,#ProLife,Fri Jun 19 23:25:02 +0000 2020,28.1400878,-82.12263066,#564787,927.0826374,33241.92747,2
Florida, USA,#AbortionIsMurder,Fri Jun 19 23:25:02 +0000 2020,28.1400878,-82.12263066,#469990,927.0826374,33241.92747,3
Connecticut, USA,#ProLife,Fri Jun 19 23:25:20 +0000 2020,41.55448839,-72.68079196,#564787,749.8392857,36364.16964,1
Connecticut, USA,#AbortionIsMurder,Fri Jun 19 23:25:20 +0000 2020,41.55448839,-72.68079196,#469990,749.8392857,36364.16964,1
New Jersey, USA,#ProLife,Fri Jun 19 23:25:25 +0000 2020,40.32016673,-74.52402218,#564787,1469.239006,10892.99809,1
New Jersey, USA,#AbortionIsMurder,Fri Jun 19 23:25:25 +0000 2020,40.32016673,-74.52402218,#469990,1469.239006,10892.99809,1
Pennsylvania, USA,#AbortionIsMurder,Fri Jun 19 23:25:37 +0000 2020,40.62121128,-77.63372888,#469990,782.3564815,9051.620949,3
Henderson, NV,#Democrat,Fri Jun 19 23:26:11 +0000 2020,36.0146,-115.0362,#42d4f4,1115,302539,1
Indiana, USA,#ProLife,Fri Jun 19 23:26:20 +0000 2020,39.98034558,-86.28141401,#564787,507.0575221,9087.176991,1
Indiana, USA,#AbortionIsMurder,Fri Jun 19 23:26:20 +0000 2020,39.98034558,-86.28141401,#469990,507.0575221,9087.176991,1
North Dakota, USA,#ProLife,Fri Jun 19 23:26:21 +0000 2020,47.52685985,-99.63688379,#564787,199.9052369,1813.57606,1
North Dakota, USA,#AbortionIsMurder,Fri Jun 19 23:26:21 +0000 2020,47.52685985,-99.63688379,#469990,199.9052369,1813.57606,1
Walkersville, MD,#ProLife,Fri Jun 19 23:26:41 +0000 2020,39.4832,-77.3559,#564787,501,6181,1
Walkersville, MD,#AbortionIsMurder,Fri Jun 19 23:26:41 +0000 2020,39.4832,-77.3559,#469990,501,6181,1
Michigan, USA,#Democrat,Fri Jun 19 23:27:00 +0000 2020,43.47372116,-84.86635913,#42d4f4,503.2115942,15115.93768,1
Austin, TX,#Republican,Fri Jun 19 23:27:01 +0000 2020,30.3006,-97.7517,#911eb4,1144,1638716,1
Austin, TX,#Democrat,Fri Jun 19 23:27:01 +0000 2020,30.3006,-97.7517,#42d4f4,1144,1638716,1
Port Orange, FL,#Democrat,Fri Jun 19 23:27:15 +0000 2020,29.1084,-81.0137,#42d4f4,912,63203,1
San Mateo, CA,#Equality,Fri Jun 19 23:27:45 +0000 2020,37.5522,-122.3122,#8980f5,3322,104748,1
North Carolina, USA,#Equality,Fri Jun 19 23:28:27 +0000 2020,35.43980951,-79.32081359,#8980f5,296.3206522,12504.38587,1
Texas, USA,#Equality,Fri Jun 19 23:29:07 +0000 2020,30.6543695,-97.80444208,#8980f5,467.0797439,19220.27823,1
Houston, TX,#DisarmthePolice,Fri Jun 19 23:29:35 +0000 2020,29.7869,-95.3905,#562c2c,1401,5446468,1
Houston, TX,#DisarmthePolice,Fri Jun 19 23:29:35 +0000 2020,29.7869,-95.3905,#562c2c,1401,5446468,1
Seattle, WA,#Republican,Fri Jun 19 23:29:39 +0000 2020,47.6211,-122.3244,#911eb4,3336,3643765,1
Knoxville, TN,#Democrat,Fri Jun 19 23:29:55 +0000 2020,35.9692,-83.9496,#42d4f4,732,585249,1
Columbus, OH,#Equality,Fri Jun 19 23:30:13 +0000 2020,39.986,-82.9851,#8980f5,1551,1528314,1
California, USA,#AbortionIsMurder,Fri Jun 19 23:30:56 +0000 2020,36.92493894,-120.1874709,#469990,956.995814,39607.22724,2
Virginia, USA,#Republican,Fri Jun 19 23:31:30 +0000 2020,37.7647657,-78.37606126,#911eb4,544.5238908,13988.1314,2
Los Angeles, CA,#Equality,Fri Jun 19 23:31:52 +0000 2020,34.1139,-118.4068,#8980f5,3295,12815475,3
Montebello, CA,#Republican,Fri Jun 19 23:32:05 +0000 2020,34.0155,-118.1108,#911eb4,2928,63192,1
Marco Island, FL,#ProLife,Fri Jun 19 23:32:27 +0000 2020,25.933,-81.6993,#564787,568,17904,1
Los Angeles, CA ,#Equality,Fri Jun 19 23:33:16 +0000 2020,34.1139,-118.4068,#8980f5,3295,12815475,3
Florida, USA,#Equality,Fri Jun 19 23:33:19 +0000 2020,28.1400878,-82.12263066,#8980f5,927.0826374,33241.92747,2
Florida, USA,#ProLife,Fri Jun 19 23:33:24 +0000 2020,28.1400878,-82.12263066,#564787,927.0826374,33241.92747,2
Florida, USA,#AbortionIsMurder,Fri Jun 19 23:33:24 +0000 2020,28.1400878,-82.12263066,#469990,927.0826374,33241.92747,3
Los Angeles, CA,#Equality,Fri Jun 19 23:33:29 +0000 2020,34.1139,-118.4068,#8980f5,3295,12815475,3
Louisiana, USA,#Democrat,Fri Jun 19 23:33:50 +0000 2020,30.98162089,-91.83754515,#42d4f4,337.1308017,10326.88819,1
Detroit, Michigan,#Equality,Fri Jun 19 23:33:54 +0000 2020,42.3834,-83.1024,#8980f5,1873,3522206,1
Michigan, USA,#AbortionIsMurder,Fri Jun 19 23:34:19 +0000 2020,43.47372116,-84.86635913,#469990,503.2115942,15115.93768,2
Texas, USA,#ProLife,Fri Jun 19 23:34:38 +0000 2020,30.6543695,-97.80444208,#564787,467.0797439,19220.27823,1
Texas, USA,#AbortionIsMurder,Fri Jun 19 23:34:38 +0000 2020,30.6543695,-97.80444208,#469990,467.0797439,19220.27823,2
Colorado, USA,#Democrat,Fri Jun 19 23:35:38 +0000 2020,39.18856198,-105.2954387,#42d4f4,446.1802198,16481.65275,1
Ohio, USA,#ProLife,Fri Jun 19 23:35:51 +0000 2020,40.35181636,-82.80448713,#564787,549.1569767,11432.45266,2
Ohio, USA,#AbortionIsMurder,Fri Jun 19 23:35:51 +0000 2020,40.35181636,-82.80448713,#469990,549.1569767,11432.45266,2
Herndon, VA,#Equality,Fri Jun 19 23:36:18 +0000 2020,38.9699,-77.3867,#8980f5,2209,24532,1
Atlanta, Georgia,#ProLife,Fri Jun 19 23:36:51 +0000 2020,33.7627,-84.4225,#564787,1384,5228750,1
Atlanta, Georgia,#AbortionIsMurder,Fri Jun 19 23:36:51 +0000 2020,33.7627,-84.4225,#469990,1384,5228750,1
Virginia, USA,#ProLife,Fri Jun 19 23:36:55 +0000 2020,37.7647657,-78.37606126,#564787,544.5238908,13988.1314,1
Georgia, USA,#Republican,Fri Jun 19 23:37:16 +0000 2020,32.96564403,-83.57147565,#911eb4,315.7548387,17340.27419,2
Portland, Oregon,#Republican,Fri Jun 19 23:37:26 +0000 2020,45.5371,-122.65,#911eb4,1874,2052796,1
San Diego, CA,#Equality,Fri Jun 19 23:37:58 +0000 2020,32.8312,-117.1225,#8980f5,1683,3210314,1
Texas, MURICA,#Democrat,Fri Jun 19 23:39:07 +0000 2020,30.6543695,-97.80444208,#42d4f4,467.0797439,19220.27823,2
New York, NY,#Equality,Fri Jun 19 23:39:09 +0000 2020,40.6943,-73.9249,#8980f5,11083,19354922,1
Council Bluffs, Iowa,#ProLife,Fri Jun 19 23:39:22 +0000 2020,41.2369,-95.8518,#564787,561,62316,1
Columbus, OH,#ProLife,Fri Jun 19 23:39:38 +0000 2020,39.986,-82.9851,#564787,1551,1528314,1
Knoxville, TN,#Equality,Fri Jun 19 23:40:17 +0000 2020,35.9692,-83.9496,#8980f5,732,585249,1
Pittsburgh, PA,#Democrat,Fri Jun 19 23:40:29 +0000 2020,40.4396,-79.9763,#42d4f4,2108,1715297,1
Yuma, AZ,#Democrat,Fri Jun 19 23:40:51 +0000 2020,32.5991,-114.5488,#42d4f4,304,138802,1
Phoenix, Arizona,#Equality,Fri Jun 19 23:41:04 +0000 2020,33.5722,-112.0891,#8980f5,1212,4081849,1
Pennsylvania, USA,#ProLife,Fri Jun 19 23:41:09 +0000 2020,40.62121128,-77.63372888,#564787,782.3564815,9051.620949,2
Pennsylvania, USA,#AbortionIsMurder,Fri Jun 19 23:41:09 +0000 2020,40.62121128,-77.63372888,#469990,782.3564815,9051.620949,3
El Cajon, CA,#BlueLivesMurder,Fri Jun 19 23:41:19 +0000 2020,32.8017,-116.9604,#dbcbd8,2769,103894,1
El Cajon, CA,#BlueLivesMurder,Fri Jun 19 23:41:19 +0000 2020,32.8017,-116.9604,#dbcbd8,2769,103894,1
Michigan, USA,#AbortionIsMurder,Fri Jun 19 23:42:09 +0000 2020,43.47372116,-84.86635913,#469990,503.2115942,15115.93768,2
Lake City, FL,#ProLife,Fri Jun 19 23:42:12 +0000 2020,30.1901,-82.6471,#564787,396,25869,1
Lake City, FL,#AbortionIsMurder,Fri Jun 19 23:42:12 +0000 2020,30.1901,-82.6471,#469990,396,25869,1
Garland, TX,#ProLife,Fri Jun 19 23:43:10 +0000 2020,32.91,-96.6305,#564787,1610,238002,1
Queens, NY,#Equality,Fri Jun 19 23:43:49 +0000 2020,40.7498,-73.7976,#8980f5,8247,2333054,1
Ohio, USA,#Equality,Fri Jun 19 23:44:03 +0000 2020,40.35181636,-82.80448713,#8980f5,549.1569767,11432.45266,2
Los Angeles, CA,BlackLivesMatter,Fri Jun 19 23:44:28 +0000 2020,34.1139,-118.4068,#f2542d,3295,12815475,3
Etowah, NC,#ProLife,Fri Jun 19 23:44:38 +0000 2020,35.3061,-82.5902,#564787,165,7589,1
Etowah, NC,#AbortionIsMurder,Fri Jun 19 23:44:38 +0000 2020,35.3061,-82.5902,#469990,165,7589,1
Houston, TX,#Equality,Fri Jun 19 23:45:40 +0000 2020,29.7869,-95.3905,#8980f5,1401,5446468,1
North East, PA,#ProLife,Fri Jun 19 23:46:01 +0000 2020,42.2134,-79.8333,#564787,1223,6206,1
North East, PA,#AbortionIsMurder,Fri Jun 19 23:46:01 +0000 2020,42.2134,-79.8333,#469990,1223,6206,1
Edinboro, PA,#Republican,Fri Jun 19 23:46:09 +0000 2020,41.8762,-80.1247,#911eb4,1006,6729,1
Virginia, USA,#Republican,Fri Jun 19 23:46:43 +0000 2020,37.7647657,-78.37606126,#911eb4,544.5238908,13988.1314,2
Beverly Hills, CA,#Democrat,Fri Jun 19 23:46:55 +0000 2020,34.0786,-118.4021,#42d4f4,2332,34484,1
Omaha, NE,#Republican,Fri Jun 19 23:46:59 +0000 2020,41.2628,-96.0498,#911eb4,1304,827786,1
Santa Monica, CA,#Equality,Fri Jun 19 23:47:39 +0000 2020,34.0232,-118.4813,#8980f5,4235,92306,1
Cave City, KY,#Equality,Fri Jun 19 23:47:43 +0000 2020,37.14,-85.9646,#8980f5,211,2411,1
Denver, Colorado,#Equality,Fri Jun 19 23:47:55 +0000 2020,39.7621,-104.8759,#8980f5,1774,2787266,1
Ohio, USA,#ProLife,Fri Jun 19 23:47:59 +0000 2020,40.35181636,-82.80448713,#564787,549.1569767,11432.45266,2
Ohio, USA,#AbortionIsMurder,Fri Jun 19 23:47:59 +0000 2020,40.35181636,-82.80448713,#469990,549.1569767,11432.45266,2
Missouri, USA,#ProLife,Fri Jun 19 23:48:44 +0000 2020,38.46613427,-92.43911626,#564787,405.1566312,7224.933204,1
Missouri, USA,#AbortionIsMurder,Fri Jun 19 23:48:44 +0000 2020,38.46613427,-92.43911626,#469990,405.1566312,7224.933204,1
Oregon, USA,#Democrat,Fri Jun 19 23:49:26 +0000 2020,44.56224297,-122.0184233,#42d4f4,621.6392573,13825.60212,1
Gulfport, MS,#Democrat,Fri Jun 19 23:49:41 +0000 2020,30.4271,-89.0703,#42d4f4,498,221348,1
Philadelphia, PA,#redpill,Fri Jun 19 23:50:07 +0000 2020,40.0077,-75.1339,#3cb44b,4547,5637884,1
Washington, DC,#Democrat,Fri Jun 19 23:50:47 +0000 2020,38.9047,-77.0163,#42d4f4,4382,5289420,1
Illinois, USA,#ProLife,Fri Jun 19 23:51:14 +0000 2020,40.33568556,-89.03020462,#564787,554.2741935,13391.53886,1
Brooklyn, NY,#Equality,Fri Jun 19 23:51:21 +0000 2020,40.6501,-73.9496,#8980f5,14606,2629150,1
Covington, LA,#TulsaTrumpRally,Fri Jun 19 23:51:23 +0000 2020,30.4808,-90.1122,#f032e6,500,10416,1
Sacramento, CA,#TulsaTrumpRally,Fri Jun 19 23:51:28 +0000 2020,38.5667,-121.4683,#f032e6,1980,1854698,1
Saratoga Springs, NY,#TulsaTrumpRally,Fri Jun 19 23:51:45 +0000 2020,43.0674,-73.7775,#f032e6,385,67582,1
California, USA,#WhiteLivesMatter,Fri Jun 19 23:51:48 +0000 2020,36.92493894,-120.1874709,#e6194B,956.995814,39607.22724,1
Gulf Shores, Alabama,#TulsaTrumpRally,Fri Jun 19 23:51:57 +0000 2020,30.2758,-87.7014,#f032e6,162,11809,1
Chardon, OH,#TulsaTrumpRally,Fri Jun 19 23:52:14 +0000 2020,41.5803,-81.2081,#f032e6,435,8063,1
Los Angeles, CA,#TulsaTrumpRally,Fri Jun 19 23:52:18 +0000 2020,34.1139,-118.4068,#f032e6,3295,12815475,1
Chicago, IL,#Democrat,Fri Jun 19 23:52:19 +0000 2020,41.8373,-87.6862,#42d4f4,4612,8675982,1
Dallas, TX,#TulsaTrumpRally,Fri Jun 19 23:52:26 +0000 2020,32.7936,-96.7662,#f032e6,1524,5733259,1
Florida, USA,#TulsaTrumpRally,Fri Jun 19 23:52:26 +0000 2020,28.1400878,-82.12263066,#f032e6,927.0826374,33241.92747,4
Washington, DC,#Equality,Fri Jun 19 23:52:30 +0000 2020,38.9047,-77.0163,#8980f5,4382,5289420,2
West Palm Beach, FL,#TulsaTrumpRally,Fri Jun 19 23:52:32 +0000 2020,26.7469,-80.1316,#f032e6,775,110222,1
New York, NY,#redpill,Fri Jun 19 23:52:35 +0000 2020,40.6943,-73.9249,#3cb44b,11083,19354922,1
Louisiana, USA,#TulsaTrumpRally,Fri Jun 19 23:52:46 +0000 2020,30.98162089,-91.83754515,#f032e6,337.1308017,10326.88819,1
Alpharetta, GA,#Equality,Fri Jun 19 23:53:00 +0000 2020,34.0703,-84.2738,#8980f5,944,65799,1
Texas, USA 🇺🇸,#Democrat,Fri Jun 19 23:53:03 +0000 2020,30.6543695,-97.80444208,#42d4f4,467.0797439,19220.27823,2
San Diego, California,#Democrat,Fri Jun 19 23:53:04 +0000 2020,32.8312,-117.1225,#42d4f4,1683,3210314,1
Genoa City, WI,#Equality,Fri Jun 19 23:53:11 +0000 2020,42.5065,-88.3193,#8980f5,441,3010,1
Mississippi, USA,#Republican,Fri Jun 19 23:53:12 +0000 2020,32.89795845,-89.61042659,#911eb4,238.1468144,5752.022161,1
Mississippi, USA,#blackconservative,Fri Jun 19 23:53:12 +0000 2020,32.89795845,-89.61042659,#fabed4,238.1468144,5752.022161,1
Mississippi, USA,#blackconservative,Fri Jun 19 23:53:12 +0000 2020,32.89795845,-89.61042659,#fabed4,238.1468144,5752.022161,1
Missouri, USA,#TulsaTrumpRally,Fri Jun 19 23:53:13 +0000 2020,38.46613427,-92.43911626,#f032e6,405.1566312,7224.933204,2
Missouri, USA,#Equality,Fri Jun 19 23:53:16 +0000 2020,38.46613427,-92.43911626,#8980f5,405.1566312,7224.933204,1
Pennsylvania, USA,#TulsaTrumpRally,Fri Jun 19 23:53:29 +0000 2020,40.62121128,-77.63372888,#f032e6,782.3564815,9051.620949,1
Florida, USA,#Equality,Fri Jun 19 23:53:32 +0000 2020,28.1400878,-82.12263066,#8980f5,927.0826374,33241.92747,2
New Jersey, USA,#TulsaTrumpRally,Fri Jun 19 23:53:54 +0000 2020,40.32016673,-74.52402218,#f032e6,1469.239006,10892.99809,2
Florida, USA,#IllegalAliens,Fri Jun 19 23:54:08 +0000 2020,28.1400878,-82.12263066,#aaffc3,927.0826374,33241.92747,2
Arizona, USA,#TulsaTrumpRally,Fri Jun 19 23:54:09 +0000 2020,33.87252332,-111.5864426,#f032e6,204.7286996,21483.22422,1
Oklahoma, USA,#TulsaTrumpRally,Fri Jun 19 23:54:11 +0000 2020,35.55583016,-96.74808981,#f032e6,230.9456522,4969.266304,1
New Jersey, USA,#TulsaTrumpRally,Fri Jun 19 23:54:15 +0000 2020,40.32016673,-74.52402218,#f032e6,1469.239006,10892.99809,2
Texas, USA,AllLivesMatter,Fri Jun 19 23:54:25 +0000 2020,30.6543695,-97.80444208,#ffe119,467.0797439,19220.27823,2
California, USA,AllLivesMatter,Fri Jun 19 23:54:25 +0000 2020,36.92493894,-120.1874709,#ffe119,956.995814,39607.22724,1
Sarasota, FL,#TulsaTrumpRally,Fri Jun 19 23:54:31 +0000 2020,27.3386,-82.543,#f032e6,1494,706245,1
North Carolina, USA,#TulsaTrumpRally,Fri Jun 19 23:54:54 +0000 2020,35.43980951,-79.32081359,#f032e6,296.3206522,12504.38587,1
Chicago, IL,#redpill,Fri Jun 19 23:55:29 +0000 2020,41.8373,-87.6862,#3cb44b,4612,8675982,1
Florida, USA,#TulsaTrumpRally,Fri Jun 19 23:55:31 +0000 2020,28.1400878,-82.12263066,#f032e6,927.0826374,33241.92747,4
